timestamp,message
1762871766710,"{""timestamp"":""2025-11-11T14:36:06.710Z"",""level"":""Information"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022Create\u0022, controller = \u0022Tasks\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.CreateTaskRequest) on controller AI4NGExperimentsLambda.Controllers.TasksController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022Create\u0022, controller = \u0022Tasks\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.CreateTaskRequest)"",""Controller"":""AI4NGExperimentsLambda.Controllers.TasksController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871766711,"{""timestamp"":""2025-11-11T14:36:06.711Z"",""level"":""Information"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda) in 0.2199ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":0.2199}
"
1762871766711,"{""timestamp"":""2025-11-11T14:36:06.711Z"",""level"":""Information"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.TasksController.Create (AI4NGExperimentsLambda)""}
"
1762871766711,"{""timestamp"":""2025-11-11T14:36:06.711Z"",""level"":""Error"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""[ERROR] POST /api/tasks: System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108""}
"
1762871766739,"{""timestamp"":""2025-11-11T14:36:06.712Z"",""level"":""Error"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""Unknown error responding to request: InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
InvalidOperationException:
System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027.
   at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)
   at lambda_method9(Closure, IServiceProvider, Object[])
   at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()
--- End of stack trace from previous location ---
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)
   at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)
   at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)
   at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)
   at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108
--- End of stack trace from previous location ---
   at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)
"",""errorType"":""System.InvalidOperationException"",""errorMessage"":""Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""stackTrace"":[""System.InvalidOperationException: Unable to resolve service for type \u0027AI4NGExperimentsLambda.Interfaces.ITaskService\u0027 while attempting to activate \u0027AI4NGExperimentsLambda.Controllers.TasksController\u0027."",""at Microsoft.Extensions.DependencyInjection.ActivatorUtilities.ThrowHelperUnableToResolveService(Type type, Type requiredBy)"",""at lambda_method9(Closure, IServiceProvider, Object[])"",""at Microsoft.AspNetCore.Mvc.Controllers.ControllerFactoryProvider.\u003C\u003Ec__DisplayClass6_0.\u003CCreateControllerFactory\u003Eg__CreateController|0(ControllerContext controllerContext)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.Next(State\u0026 next, Scope\u0026 scope, Object\u0026 state, Boolean\u0026 isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker.InvokeInnerFilterAsync()"",""--- End of stack trace from previous location ---"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeFilterPipelineAsync\u003Eg__Awaited|20_0(ResourceInvoker invoker, Task lastTask, State next, Scope scope, Object state, Boolean isCompleted)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Mvc.Infrastructure.ResourceInvoker.\u003CInvokeAsync\u003Eg__Logged|17_1(ResourceInvoker invoker)"",""at Microsoft.AspNetCore.Routing.EndpointMiddleware.\u003CInvoke\u003Eg__AwaitRequestTask|7_0(Endpoint endpoint, Task requestTask, ILogger logger)"",""at Microsoft.AspNetCore.Authorization.AuthorizationMiddleware.Invoke(HttpContext context)"",""at Microsoft.AspNetCore.Authentication.AuthenticationMiddleware.Invoke(HttpContext context)"",""at AI4NGExperimentManagement.Shared.BaseStartup.\u003C\u003Ec.\u003C\u003CConfigure\u003Eb__1_0\u003Ed.MoveNext() in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentManagement.Shared/BaseStartup.cs:line 108"",""--- End of stack trace from previous location ---"",""at Amazon.Lambda.AspNetCoreServer.AbstractAspNetCoreFunction\u00602.ProcessRequest(ILambdaContext lambdaContext, Object context, InvokeFeatures features, Boolean rethrowUnhandledError)""]}
"
1762871766740,"{""timestamp"":""2025-11-11T14:36:06.740Z"",""level"":""Information"",""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""traceId"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=3bc59f8a4f7ddb68;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 30.0068 500 {Scheme}://{Host}{PathBase}POSThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/tasks {ElapsedMilliseconds}ms"",""Protocol"":30.0068,""Method"":500,""Path"":""POST"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/tasks""}
"
1762871766742,"{""time"":""2025-11-11T14:36:06.742Z"",""type"":""platform.report"",""record"":{""requestId"":""69019fed-2ca4-4d49-864c-280cff3c12c9"",""metrics"":{""durationMs"":32.423,""billedDurationMs"":33,""memorySizeMB"":512,""maxMemoryUsedMB"":134},""tracing"":{""spanId"":""3bc59f8a4f7ddb68"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d6-27c32ad168b10d49493a9626;Parent=31f2551998a9cc12;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871767960,"{""time"":""2025-11-11T14:36:07.960Z"",""type"":""platform.start"",""record"":{""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""53ca05485ec8c165"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=3154182c1d5b0c76;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871767961,"{""timestamp"":""2025-11-11T14:36:07.961Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} POST application/json://1528https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments {ContentLength}"",""Method"":""POST"",""Scheme"":""application/json"",""Host"":1528,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871767962,"{""timestamp"":""2025-11-11T14:36:07.962Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)""}
"
1762871767962,"{""timestamp"":""2025-11-11T14:36:07.962Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022Create\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.Experiment) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022Create\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] Create(AI4NGExperimentsLambda.Models.Experiment)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871767999,"{""timestamp"":""2025-11-11T14:36:07.999Z"",""level"":""Error"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Error during creating experiment: Amazon.DynamoDBv2.AmazonDynamoDBException: User: arn:aws:sts::047719656259:assumed-role/AI4NG-QuestionEngine-dev-ExperimentsApiRole-W260TXunhtnq/AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9 is not authorized to perform: dynamodb:GetItem on resource: arn:aws:dynamodb:eu-west-2:047719656259:table/AI4NGQuestionnaires-dev because no identity-based policy allows the dynamodb:GetItem action
 ---\u003E Amazon.Runtime.Internal.HttpErrorResponseException: Exception of type \u0027Amazon.Runtime.Internal.HttpErrorResponseException\u0027 was thrown.
   at Amazon.Runtime.HttpWebRequestMessage.ProcessHttpResponseMessage(HttpResponseMessage responseMessage)
   at Amazon.Runtime.HttpWebRequestMessage.GetResponseAsync(CancellationToken cancellationToken)
   at Amazon.Runtime.Internal.HttpHandler\u00601.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.Unmarshaller.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.ErrorHandler.InvokeAsync[T](IExecutionContext executionContext)
   --- End of inner exception stack trace ---
   at Amazon.Runtime.Internal.HttpErrorResponseExceptionHandler.HandleExceptionStream(IRequestContext requestContext, IWebResponseData httpErrorResponse, HttpErrorResponseException exception, Stream responseStream)
   at Amazon.Runtime.Internal.HttpErrorResponseExceptionHandler.HandleExceptionAsync(IExecutionContext executionContext, HttpErrorResponseException exception)
   at Amazon.Runtime.Internal.ExceptionHandler\u00601.HandleAsync(IExecutionContext executionContext, Exception exception)
   at Amazon.Runtime.Internal.ErrorHandler.ProcessExceptionAsync(IExecutionContext executionContext, Exception exception)
   at Amazon.Runtime.Internal.ErrorHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.Signer.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.EndpointDiscoveryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.EndpointDiscoveryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.RetryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.RetryHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.BaseAuthResolverHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.CallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.ErrorCallbackHandler.InvokeAsync[T](IExecutionContext executionContext)
   at Amazon.Runtime.Internal.MetricsHandler.InvokeAsync[T](IExecutionContext executionContext)
   at AI4NGExperimentsLambda.Services.ExperimentService.CreateExperimentAsync(Experiment experiment, String username) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Services/ExperimentService.cs:line 128
   at AI4NGExperimentsLambda.Controllers.ExperimentsController.Create(Experiment experiment) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Controllers/ExperimentsController.cs:line 87""}
"
1762871767999,"{""timestamp"":""2025-11-11T14:36:07.999Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing ObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""ObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType0\u00601[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871768000,"{""timestamp"":""2025-11-11T14:36:08.000Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda) in 37.4997ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":37.4997}
"
1762871768000,"{""timestamp"":""2025-11-11T14:36:08.000Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.Create (AI4NGExperimentsLambda)""}
"
1762871768000,"{""timestamp"":""2025-11-11T14:36:08.000Z"",""level"":""Information"",""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""traceId"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=53ca05485ec8c165;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request finished 38.7206 503 application/json; charset=utf-8://{Host}{PathBase}POSThttps - 3mybicfkv2.execute-api.eu-west-2.amazonaws.com /dev /api/experiments {ElapsedMilliseconds}ms"",""Protocol"":38.7206,""Method"":503,""Scheme"":""application/json; charset=utf-8"",""Path"":""POST"",""QueryString"":""https"",""StatusCode"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""ContentLength"":""/dev"",""ContentType"":""/api/experiments""}
"
1762871768020,"{""time"":""2025-11-11T14:36:08.020Z"",""type"":""platform.report"",""record"":{""requestId"":""294adacb-d115-4927-8ead-c7141e18809c"",""metrics"":{""durationMs"":59.378,""billedDurationMs"":60,""memorySizeMB"":512,""maxMemoryUsedMB"":134},""tracing"":{""spanId"":""53ca05485ec8c165"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d7-27281ab83a6b71743057b452;Parent=3154182c1d5b0c76;Sampled=1;Lineage=1:43adf637:0""},""status"":""success""}}"
1762871769136,"{""time"":""2025-11-11T14:36:09.136Z"",""type"":""platform.start"",""record"":{""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""functionArn"":""arn:aws:lambda:eu-west-2:047719656259:function:AI4NG-QuestionEngine-dev-ExperimentsApi-OjinHqzq97P9"",""version"":""$LATEST"",""tracing"":{""spanId"":""209099ca0079e145"",""type"":""X-Amzn-Trace-Id"",""value"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=09b374006e565a72;Sampled=1;Lineage=1:43adf637:0""}}}"
1762871769137,"{""timestamp"":""2025-11-11T14:36:09.137Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Request starting {Protocol} POST application/json://52https3mybicfkv2.execute-api.eu-west-2.amazonaws.com/dev - /api/experiments/{{experimentId}}/sessions {ContentLength}"",""Method"":""POST"",""Scheme"":""application/json"",""Host"":52,""PathBase"":""https"",""Path"":""3mybicfkv2.execute-api.eu-west-2.amazonaws.com"",""QueryString"":""/dev"",""ContentType"":""/api/experiments/{{experimentId}}/sessions""}
"
1762871769138,"{""timestamp"":""2025-11-11T14:36:09.138Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing endpoint \u0027AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)\u0027"",""EndpointName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)""}
"
1762871769138,"{""timestamp"":""2025-11-11T14:36:09.138Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Route matched with {action = \u0022CreateSession\u0022, controller = \u0022Experiments\u0022}. Executing controller action with signature System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] CreateSession(System.String, AI4NGExperimentsLambda.Models.CreateSessionRequest) on controller AI4NGExperimentsLambda.Controllers.ExperimentsController (AI4NGExperimentsLambda)."",""RouteData"":""{action = \u0022CreateSession\u0022, controller = \u0022Experiments\u0022}"",""MethodInfo"":""System.Threading.Tasks.Task\u00601[Microsoft.AspNetCore.Mvc.IActionResult] CreateSession(System.String, AI4NGExperimentsLambda.Models.CreateSessionRequest)"",""Controller"":""AI4NGExperimentsLambda.Controllers.ExperimentsController"",""AssemblyName"":""AI4NGExperimentsLambda""}
"
1762871769143,"{""timestamp"":""2025-11-11T14:36:09.143Z"",""level"":""Error"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Error during creating session: System.InvalidOperationException: Experiment \u0027{{experimentId}}\u0027 not found
   at AI4NGExperimentsLambda.Services.ExperimentService.CreateSessionAsync(String experimentId, CreateSessionRequest request, String username) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Services/ExperimentService.cs:line 365
   at AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession(String experimentId, CreateSessionRequest request) in /home/runner/work/AI4NGExperimentManagementEngine/AI4NGExperimentManagementEngine/src/AI4NGExperimentsLambda/Controllers/ExperimentsController.cs:line 255""}
"
1762871769143,"{""timestamp"":""2025-11-11T14:36:09.143Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executing ObjectResult, writing value of type \u0027\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]\u0027."",""ObjectResultType"":""ObjectResult"",""Type"":""\u003C\u003Ef__AnonymousType1\u00602[[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e],[System.String, System.Private.CoreLib, Version=8.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e]]""}
"
1762871769143,"{""timestamp"":""2025-11-11T14:36:09.143Z"",""level"":""Information"",""requestId"":""39fbc75d-f884-448e-84f0-c461e0da47ee"",""traceId"":""Root=1-691349d9-3072f01f3afea03a03b80221;Parent=209099ca0079e145;Sampled=1;Lineage=1:43adf637:0"",""message"":""Executed action AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda) in 5.1363ms"",""ActionName"":""AI4NGExperimentsLambda.Controllers.ExperimentsController.CreateSession (AI4NGExperimentsLambda)"",""ElapsedMilliseconds"":5.1363}
"
